id,ncomp,RMSE,Rsquared,MAE,RMSESD,RsquaredSD,MAESD
Resample0001,1,2.08008448188631,0.200560751251573,1.68772972452433,0.221366119529147,0.138875101046253,0.222441546635486
Resample0001,2,1.91680523745567,0.314812860604926,1.54616288052472,0.175671657545898,0.106814114618992,0.170027369550876
Resample0001,3,1.78628348538845,0.412743005090654,1.44687553448616,0.17103370839546,0.114559878045188,0.137447153815702
Resample0001,4,1.61750976503423,0.521834481508212,1.31279656872252,0.150049747298302,0.080895739578451,0.117020289173663
Resample0001,5,1.57443659438182,0.55449473308643,1.26901430555307,0.158896882073598,0.0787354033053131,0.130948617798696
Resample0001,6,1.56187308969006,0.568680977655761,1.20493982121147,0.220127068793118,0.0987194566207347,0.169844753893038
Resample0001,7,1.4684451943631,0.620461999839056,1.13851461839815,0.182805330016197,0.072080488964593,0.144182810216227
Resample0001,8,1.37465285188864,0.658292901779861,1.06220928749585,0.171902629007724,0.0697776063337117,0.143558935110761
Resample0001,9,1.33227918788616,0.676826332296786,1.02808310643203,0.141229103309264,0.0659315284539213,0.122561090119381
Resample0001,10,1.32737939064363,0.678233036047702,1.01347523863494,0.139655519429607,0.071432112571329,0.112268588152474
Resample0001,11,1.32329159308793,0.678399828834407,1.01512566918935,0.141100238446597,0.0747807606954982,0.10817955504738
Resample0001,12,1.31393144003477,0.683067539470305,1.00274419910417,0.135924994320354,0.068956962070471,0.103951813502294
Resample0001,13,1.3210314965481,0.680629691339859,1.00751861285233,0.148154449171398,0.0725612029610483,0.113325106681224
Resample0001,14,1.32554193943665,0.678027104646488,1.0124714766717,0.145580879171143,0.0725159555965813,0.114042243305254
Resample0001,15,1.31876742121743,0.680937410383649,1.00706979474742,0.144724346428126,0.0718830135887124,0.111941616609215
Resample0001,16,1.32017762417327,0.680451478028545,1.00714837875487,0.142210163810059,0.0715310606072785,0.110500655351244
Resample0001,17,1.31674960061938,0.681739787919695,1.00424015982121,0.143300935384633,0.0718785169924513,0.111382265831518
Resample0001,18,1.3157015308473,0.682206963789927,1.00328327452445,0.143375866494357,0.0718583687413443,0.111766726958036
Resample0001,19,1.31532775512508,0.682353753048869,1.00325998432378,0.143220480082436,0.0717531122471454,0.111821199679805
Resample0001,20,1.31504778634364,0.682511284329266,1.00309471131104,0.143426639507562,0.0718446072292128,0.111828738599158
Resample0002,1,2.25025733219018,0.228872229420497,1.84616145967208,0.258679808301545,0.147417654707279,0.225192772902939
Resample0002,2,1.98976953681005,0.390545990395715,1.65022401389385,0.19276299074546,0.106883148584838,0.171553519838874
Resample0002,3,1.88243516399345,0.461619482775205,1.56049475791149,0.20388279337426,0.108818064489065,0.166320619865124
Resample0002,4,1.65256113091728,0.582329428180167,1.32988165962286,0.217091128266075,0.10915900908908,0.17155589334177
Resample0002,5,1.56435676572927,0.632314925306191,1.28217791623281,0.215536969512781,0.0974511099899102,0.17721017541056
Resample0002,6,1.53265098405337,0.655319466241643,1.17025736334608,0.307901529603755,0.123451185737847,0.208726975455423
Resample0002,7,1.47081814270932,0.680300585829284,1.15458875954714,0.237179014288375,0.0961018955316027,0.161594130682863
Resample0002,8,1.36156969292191,0.721015250031445,1.06364556997576,0.267314900386381,0.104527882841734,0.197253427007072
Resample0002,9,1.35040172680232,0.724930826635783,1.04435552008454,0.249575444322477,0.0986717427328932,0.180273102731957
Resample0002,10,1.3128777391507,0.736885477362697,1.02994513202132,0.249530795724855,0.100060611995078,0.185725798392406
Resample0002,11,1.3182202831035,0.735425824588493,1.02790497795306,0.221950741068803,0.0913987134431336,0.170157266246306
Resample0002,12,1.31730113368124,0.735761929939673,1.0360266163552,0.216107119556331,0.0901546817259596,0.164869811785856
Resample0002,13,1.3231674144682,0.733710768618258,1.03695034474646,0.221000016030177,0.0920498816021024,0.171309947765601
Resample0002,14,1.32284783035607,0.733759936895768,1.03559233589424,0.223304234810118,0.0931410690733298,0.170725071391749
Resample0002,15,1.31940815485683,0.735326847920835,1.03309628707533,0.224709366455853,0.0927578126331362,0.171480145963454
Resample0002,16,1.31912883353662,0.735397457046867,1.03148510065129,0.219429648676021,0.0916237305011635,0.168302067057622
Resample0002,17,1.31876422216817,0.735536952969274,1.0315050079426,0.218552403531592,0.0912789978841593,0.167149087785799
Resample0002,18,1.31833554336884,0.735669814522741,1.03084276545337,0.218610366027284,0.0913095738156498,0.167314540792761
Resample0002,19,1.31830163484131,0.735631270248632,1.03070332911502,0.218670565950697,0.0913329222078212,0.167429809815727
Resample0002,20,1.3181581214437,0.735673767661591,1.0305604546798,0.218726200589584,0.0913226343162735,0.167480181473142
Resample0003,1,2.20227300301193,0.258386692091282,1.80795831743477,0.258492326383198,0.129535765353176,0.248305673633369
Resample0003,2,1.99808439606305,0.38579367677684,1.61927885484365,0.163778953506288,0.0970802398534209,0.169417900828588
Resample0003,3,1.86264706104476,0.469813145431839,1.46398222084647,0.203088200018313,0.115993754224994,0.139722708533252
Resample0003,4,1.65622118524561,0.57447741251199,1.32799292172449,0.234694998741803,0.12931654572739,0.155765055969146
Resample0003,5,1.5301522878325,0.637506278819413,1.23635102462816,0.195503841313767,0.0945793313185708,0.140307867907279
Resample0003,6,1.38288914183721,0.700919903290043,1.08108937127057,0.235873041145325,0.0882714461993591,0.137891513486162
Resample0003,7,1.33272525152312,0.720347663641742,1.05527463517012,0.16527927631388,0.0736517804589011,0.137234852106023
Resample0003,8,1.21001486072653,0.764027052763862,0.954307097340971,0.175486159063463,0.0673688506547304,0.123453675825725
Resample0003,9,1.14888770858158,0.783950054418711,0.91642665962407,0.162602710714215,0.070896730080966,0.115863153159026
Resample0003,10,1.12119637875317,0.795430303620224,0.898748198843147,0.159202983644874,0.0631726894453654,0.107558560875986
Resample0003,11,1.11683377354228,0.797549673722276,0.888889866132465,0.143161319791091,0.062581810500112,0.110666498432637
Resample0003,12,1.10496271585408,0.802458932396529,0.876836610207526,0.134133939835803,0.055849874028435,0.0986738039264465
Resample0003,13,1.11005805558409,0.801776067639243,0.879312792934984,0.142615496112221,0.057602383092198,0.105509845816592
Resample0003,14,1.11231697981299,0.801172296615407,0.879059258490217,0.144283577349111,0.0582509007683389,0.1105974659838
Resample0003,15,1.1079446728175,0.80273890724995,0.875772037873344,0.138048900831935,0.0569851596034463,0.103492940100013
Resample0003,16,1.10441622446072,0.804020225722573,0.873263365153133,0.13652259202399,0.0566288289235322,0.101695611484081
Resample0003,17,1.10521174730202,0.803846375698288,0.873561089717973,0.13800915688364,0.0570950180508167,0.102853124385709
Resample0003,18,1.10643358445999,0.803405751286805,0.874076874601936,0.136988591144676,0.0569495284223875,0.102761037006854
Resample0003,19,1.10609182525253,0.803561576781481,0.873596440190792,0.137363941995848,0.0569379742312421,0.103135240306753
Resample0003,20,1.10640449455236,0.80345961464464,0.873999149858247,0.137375242722943,0.0569211146107415,0.103079478919894
Resample0004,1,2.11382598531327,0.228537544389838,1.7071355455317,0.208916415602739,0.129192059401238,0.185947029610999
Resample0004,2,1.85608928995267,0.406855466238098,1.49223620510121,0.185790227539646,0.111868046605893,0.17266008228831
Resample0004,3,1.70224229991813,0.501750292394256,1.35417520459057,0.184560532524029,0.0940250909181845,0.157172742836716
Resample0004,4,1.59435565552561,0.557239565698698,1.26349032320534,0.169824440822113,0.100070447095413,0.14535465863345
Resample0004,5,1.55546232926008,0.58712165568694,1.24872955029856,0.177718339852541,0.0903396993104431,0.151015277771066
Resample0004,6,1.50700782068443,0.622860714200833,1.13800955946002,0.26168946611957,0.115769790858462,0.187536183217514
Resample0004,7,1.43873202216009,0.655462778187022,1.103095501726,0.232903852171681,0.102806082419086,0.168856924747962
Resample0004,8,1.36431965934642,0.685862605537228,1.03804097564001,0.212244798930496,0.0947936581526086,0.162741427697726
Resample0004,9,1.30756793040012,0.706502831926267,1.00141632672061,0.221875947020633,0.0990993508337776,0.170272756093231
Resample0004,10,1.2697172507327,0.720634468127083,0.974108906539566,0.208034722084641,0.0945541514475349,0.166081127327161
Resample0004,11,1.24270464119201,0.727382010691489,0.948925039742291,0.205705753174171,0.0955257818478109,0.160560536774999
Resample0004,12,1.2356866492561,0.729959015510562,0.942106375326385,0.211411519025667,0.0970832004114168,0.158397004745032
Resample0004,13,1.23470405331029,0.730905800035524,0.935424137526422,0.208634206385321,0.0959701976871167,0.157618656868702
Resample0004,14,1.23315281973029,0.732278544723446,0.93268223021598,0.207770986010039,0.0951203636792212,0.157279606048154
Resample0004,15,1.22573901693426,0.735070076297835,0.926866647234289,0.206835762868131,0.0944699747325752,0.156644037047416
Resample0004,16,1.2248249672277,0.735462187553167,0.925528303360435,0.204741376095806,0.0935133683779733,0.154534777591492
Resample0004,17,1.22434697380257,0.735760389179502,0.925117568776972,0.205557946081831,0.0937993898884627,0.155585047948835
Resample0004,18,1.22434670193373,0.735702847585273,0.924934307486654,0.206296854571902,0.0939259720574947,0.1560737795418
Resample0004,19,1.22362750427325,0.735923652658806,0.924654754972284,0.206246932763786,0.0939912787830355,0.156073493033442
Resample0004,20,1.22345504103743,0.735937954235206,0.924700496011331,0.206430745833071,0.0940644674496081,0.156095340619095
Resample0005,1,2.21424869383971,0.299632049161289,1.85363151960091,0.276706812438118,0.135697315046891,0.272058854998214
Resample0005,2,2.05264050887587,0.40746482181629,1.70069209813981,0.189411219776393,0.0744661838692069,0.186468356866576
Resample0005,3,1.92509702940444,0.47446099084863,1.55220496110061,0.152601431535754,0.0748492662653365,0.121111779689772
Resample0005,4,1.64896718575816,0.613182369387868,1.3212485825149,0.192141616802929,0.0755083652805701,0.136182025665249
Resample0005,5,1.51714340207225,0.671518678530053,1.21070817371092,0.14990613371635,0.0569672928293437,0.121183737197528
Resample0005,6,1.48839973682892,0.690384879648348,1.12837314692697,0.260911324421985,0.100598996915945,0.155785368782765
Resample0005,7,1.44963542997657,0.708503151628326,1.13767235134389,0.21964599890617,0.0806245121874094,0.132517129782773
Resample0005,8,1.39161480544083,0.728600155666796,1.08157578682659,0.232798044026988,0.0875127638976818,0.160637583121257
Resample0005,9,1.32193148058309,0.75133738090035,1.02933189144259,0.177645896456882,0.0741360781854728,0.130153668110222
Resample0005,10,1.27892105848275,0.764515024319028,0.999669364395556,0.163499033335718,0.0707233709963177,0.125682127053267
Resample0005,11,1.28941304580425,0.764341887645395,1.00778770949661,0.183461061239704,0.0714049460525144,0.137117363012701
Resample0005,12,1.28780917200436,0.765079991882326,1.00957041741019,0.189548247146918,0.073199066224741,0.139229744582576
Resample0005,13,1.27278938838513,0.769610502863538,0.999093448377393,0.176895341489642,0.0681508341773782,0.132771812222189
Resample0005,14,1.2791679335744,0.7672946237095,1.00136749664064,0.176984508605449,0.0702111901666697,0.131736349905244
Resample0005,15,1.28203318207792,0.766817901535397,1.00340734106761,0.180255838966529,0.0701932510839105,0.131855979414319
Resample0005,16,1.28274301378429,0.766420197158566,1.00387872417591,0.181477281389679,0.0709848704314259,0.132670462534756
Resample0005,17,1.2811160859189,0.766900355122003,1.00249311047613,0.178763182211188,0.0703792040322179,0.130496600172773
Resample0005,18,1.28156973027482,0.766767885400373,1.00288579290592,0.178570651167639,0.0702760862326208,0.130089935682309
Resample0005,19,1.28148177890881,0.766864788592249,1.00292720922741,0.178881879607444,0.0703320672166918,0.130341846034489
Resample0005,20,1.28139421685266,0.766886016785649,1.00264567354507,0.178676309158901,0.0703078778575359,0.130333507757627
Resample0006,1,2.27562156763413,0.2497373860472,1.92326679818195,0.222315445736188,0.130438355280622,0.222070315149744
Resample0006,2,2.0402718261954,0.388195869572009,1.6926116600509,0.230010399193522,0.110851974031674,0.235498262907092
Resample0006,3,1.88360677558543,0.482723355684621,1.53019687944541,0.238250462039823,0.114572187668333,0.192091556590888
Resample0006,4,1.67344831911013,0.593809288542241,1.36578691514858,0.233559210788867,0.0978501669388903,0.179758780331935
Resample0006,5,1.53801059187716,0.656235522053137,1.24823049631134,0.164282150508732,0.0726173223842202,0.147944865642719
Resample0006,6,1.47417184933963,0.687829424087952,1.12970205261153,0.162896915068264,0.0737811463210923,0.138262125082709
Resample0006,7,1.42493819720699,0.706556342853862,1.09180048375917,0.156490208423788,0.0698562668827773,0.127904136639818
Resample0006,8,1.37377023496595,0.727266622235514,1.03238793031203,0.180391365842459,0.0762738618126453,0.132058344930317
Resample0006,9,1.35953111221034,0.733768101931238,1.01894896042222,0.159901607903354,0.0641851510612426,0.135311069723671
Resample0006,10,1.37506580156656,0.72864403356077,1.04256834050126,0.144988423479748,0.0600477789671062,0.115372117275051
Resample0006,11,1.37559847415192,0.727789362569327,1.04700065008199,0.159876548256525,0.0648860592521862,0.126091317809654
Resample0006,12,1.38352611950404,0.723965664008767,1.04758270671388,0.159597037927654,0.067333418932659,0.13195643973773
Resample0006,13,1.38256959488119,0.72569511826566,1.04321929524063,0.160607409542397,0.0639347393739026,0.134740200727469
Resample0006,14,1.38786474423581,0.723445184472349,1.04736481407508,0.155616454217676,0.065188445902635,0.126783911238582
Resample0006,15,1.39013591295274,0.723002541949739,1.04670583258503,0.158044483032076,0.0656778653605868,0.129614935195031
Resample0006,16,1.39122433690973,0.722675383307996,1.0476385945802,0.155928802261808,0.0647969159167972,0.126657984344118
Resample0006,17,1.39299385802339,0.721973516207302,1.04900393237584,0.155203593790018,0.0648604402440886,0.126790376218387
Resample0006,18,1.39306331820444,0.722026445640117,1.04926674175352,0.154811460354719,0.0648817113395699,0.126786270093739
Resample0006,19,1.39268923521213,0.722106900647623,1.04921779920905,0.154731313913313,0.0648983334316291,0.126937750772857
Resample0006,20,1.39237236202217,0.722242188868318,1.0488488558628,0.154748533375063,0.0648691527796412,0.126967220493969
Resample0007,1,2.25851418120782,0.173107103407913,1.88695120983831,0.273572468386163,0.109980774492051,0.247864955775837
Resample0007,2,1.96526275772089,0.362902199911867,1.6131153375418,0.194207075401858,0.100462680093718,0.167735873422015
Resample0007,3,1.85657194084528,0.435305626708626,1.50493943324978,0.16501282974666,0.0911492906023069,0.136629966406719
Resample0007,4,1.7085619366038,0.532054755817662,1.36044602296286,0.17099288959372,0.0917448975312876,0.129105767346026
Resample0007,5,1.6332928170651,0.576974676037111,1.29625136472894,0.196137172370407,0.0901890612135132,0.154760724391987
Resample0007,6,1.55013852931659,0.618697298599217,1.19861644310824,0.273115773045396,0.11202559152551,0.185003627331797
Resample0007,7,1.48355105513035,0.645872954631858,1.1693969934,0.216835018837074,0.0964172074247477,0.154569777488634
Resample0007,8,1.41422252198947,0.675960284422633,1.08904806595375,0.205685715420931,0.0796015039387885,0.163583546134156
Resample0007,9,1.36292940080426,0.696823814410567,1.04939090173614,0.192721205427052,0.0796150657440651,0.143674243010187
Resample0007,10,1.32990432703231,0.708407380115081,1.02771303379677,0.174614417367688,0.075159472610248,0.125927666815046
Resample0007,11,1.33431873029388,0.708274589182519,1.03035256444754,0.164142808764233,0.072926646773989,0.116386878132197
Resample0007,12,1.32861700176154,0.710015189263668,1.03021106239904,0.170452138009474,0.0749914225755325,0.117932029673727
Resample0007,13,1.34032558298264,0.705819114404947,1.03617192299815,0.161128881979226,0.0705146009939399,0.11461425907295
Resample0007,14,1.33955482094978,0.70570794583191,1.03316734438417,0.162568609565066,0.0709818747410193,0.113071937185591
Resample0007,15,1.33977503291606,0.706160282269025,1.03198318635688,0.163963541302515,0.071236503413689,0.112439342011253
Resample0007,16,1.33945095601187,0.706879508955752,1.03289508533473,0.163071568942057,0.070850437281571,0.111972815381136
Resample0007,17,1.33988474152845,0.706442743098915,1.03374229873747,0.162112571493147,0.0701555913104533,0.110811618350685
Resample0007,18,1.34081149191708,0.706078635467625,1.03460817871333,0.162810870904281,0.0705516004731368,0.111504024746737
Resample0007,19,1.34036030723753,0.706284042553444,1.03458076093682,0.162867275305793,0.0705164612787974,0.111388860873649
Resample0007,20,1.34066727850487,0.706198745784999,1.03471010536155,0.162575943423075,0.0704144239442646,0.111099651055912
Resample0008,1,2.28999230494878,0.196044020235999,1.87193014310827,0.208125930354379,0.13474422441017,0.201059011007595
Resample0008,2,2.04524662838632,0.364775569093119,1.66020992241534,0.166723820324743,0.0729126955658975,0.157364420371287
Resample0008,3,1.92483826852831,0.42940895277486,1.55165891181439,0.190414868730486,0.105010928143662,0.178176330582531
Resample0008,4,1.74153246864954,0.535390307772389,1.4052104115956,0.179976430650281,0.0772344777953506,0.141741705178033
Resample0008,5,1.67289460387362,0.571878373287562,1.36243546816188,0.131724398632944,0.0668885326798721,0.124708799259848
Resample0008,6,1.64030252986502,0.595647621136304,1.25869988145256,0.221264355224452,0.0934401339542934,0.126760497186847
Resample0008,7,1.48310523546882,0.663444755405245,1.18570441799733,0.141096131485397,0.0648831524426702,0.103962619806078
Resample0008,8,1.39109707754715,0.704986875506654,1.09729967169561,0.146543720577365,0.064989824133378,0.108406631614311
Resample0008,9,1.35388215457438,0.72138081681556,1.05110636015589,0.17252662823499,0.0632895563668249,0.0994357975217828
Resample0008,10,1.31458288733638,0.733866128883987,1.02469369456406,0.156648118136093,0.0648586027999848,0.0998490840801559
Resample0008,11,1.32088662560651,0.730859000603938,1.03222102060318,0.173595141266833,0.071704636415992,0.110065540685388
Resample0008,12,1.32214313078489,0.731429605249143,1.03861673442458,0.152108375897517,0.0652383997665083,0.102285721484507
Resample0008,13,1.31143759752779,0.735571071712492,1.02961524250879,0.135925469202704,0.0601317039282999,0.0920784787635008
Resample0008,14,1.31609938465746,0.732401793205642,1.03189515059712,0.145539376792916,0.0644146674573852,0.0996599909174361
Resample0008,15,1.32014594273453,0.731215527501974,1.03570723523173,0.142929500336264,0.065962240132603,0.0991978298794243
Resample0008,16,1.31957249603826,0.731512520623186,1.03610166009423,0.140190058064625,0.0649519145105466,0.0985406530344281
Resample0008,17,1.319027187937,0.731615781254507,1.03547403430266,0.139951353227866,0.0648337350076856,0.0977646072787024
Resample0008,18,1.32082192463886,0.731022041226694,1.03680604276956,0.140486442598098,0.0651728086290976,0.0982937812328561
Resample0008,19,1.32129347264516,0.730876867648871,1.03739216922407,0.140665297394675,0.0650393759647541,0.0986370134494846
Resample0008,20,1.32123567590591,0.730899045846393,1.03735082528165,0.140730522856687,0.0651517900515399,0.0984875055990874
Resample0009,1,2.31002436835625,0.19253618735324,1.87788647520679,0.261263978034185,0.129306483529197,0.211122074572582
Resample0009,2,2.00127103203534,0.383620911547724,1.62887157441443,0.185778965615968,0.0968691553598205,0.161777615080905
Resample0009,3,1.86125498973292,0.465983667231468,1.49219650356649,0.153708324711137,0.0914059133153443,0.125687707707086
Resample0009,4,1.57179989741117,0.614078023176795,1.24758386676832,0.1788947533723,0.084317701020352,0.143667893616643
Resample0009,5,1.51517185147785,0.644947751066853,1.1906251918618,0.151751319389336,0.0774732196439008,0.121243030769118
Resample0009,6,1.45684837251445,0.672464282459131,1.10379443293573,0.223173700916561,0.0958635608237157,0.145579742036793
Resample0009,7,1.35453952953327,0.713473273343325,1.06126206971661,0.167388157114367,0.0715348212496378,0.1145188224418
Resample0009,8,1.32892886767039,0.726167136502588,1.03473753462432,0.151508027788311,0.0616952486262911,0.109825495425769
Resample0009,9,1.31876873228526,0.730496983974238,1.02964998523393,0.169280539450784,0.0725792501554132,0.120048936967104
Resample0009,10,1.27172895768881,0.746111867745043,0.990962482753297,0.150033028594734,0.0620963832698799,0.111771645649814
Resample0009,11,1.24120520117318,0.755658498786356,0.962198344818466,0.145911988465083,0.0581729241238166,0.110236266949889
Resample0009,12,1.23156565777669,0.760904128620641,0.957912201844497,0.145474880003914,0.0551199192018341,0.110414736022082
Resample0009,13,1.22968009993424,0.761186144896818,0.960483929971577,0.145714835651147,0.0561079749060873,0.112963998651188
Resample0009,14,1.23356287301786,0.760417542167659,0.957599652982538,0.157636173088787,0.0590782435088937,0.121750587459046
Resample0009,15,1.23206749850085,0.761386710872784,0.957693035769403,0.152281126374152,0.057408731800377,0.118264508471744
Resample0009,16,1.23118095709776,0.761702123034116,0.957338737555955,0.155165131080775,0.0579771542424733,0.120537534076781
Resample0009,17,1.23251664894363,0.761320469490308,0.958475613763914,0.154866333484678,0.0578087143456866,0.121095712537723
Resample0009,18,1.23208549110638,0.761431672173198,0.957840550613303,0.154936035508299,0.0578710597808964,0.121045769931499
Resample0009,19,1.23236258674642,0.761332404073147,0.957936563487447,0.154842135652135,0.0578515994952825,0.121196416018982
Resample0009,20,1.23218050223823,0.761412102669135,0.957808007620699,0.154827555029355,0.0578494596644918,0.121382132957809
Resample0010,1,2.20943318005118,0.203924462247802,1.78360999115946,0.281934771460115,0.146240179956647,0.238428858137267
Resample0010,2,1.97104274258385,0.360191635155762,1.5856514477024,0.130278910446121,0.0825274527350315,0.136669607295091
Resample0010,3,1.89608212146753,0.415069295503295,1.51340841072608,0.184498712694199,0.101049276974942,0.150687176564175
Resample0010,4,1.68723985000982,0.54388932218603,1.3293193544889,0.145404276092422,0.0765529603504732,0.108600513012659
Resample0010,5,1.60297443493088,0.598379530592925,1.26846699203699,0.178739159663178,0.0620193432128947,0.140945828867582
Resample0010,6,1.57510922420648,0.606337617957616,1.20162147535289,0.214955032219764,0.0862192325172671,0.158498506625099
Resample0010,7,1.39677458477557,0.683942691116838,1.1034031265017,0.173546911589771,0.0738045874830934,0.126913879625929
Resample0010,8,1.3000424642727,0.719798288766982,1.03171569042475,0.14725410646791,0.0595073823067493,0.113147952751343
Resample0010,9,1.27899526195456,0.728025040033491,1.00840233643449,0.159821470051225,0.0594879733210541,0.118787082404058
Resample0010,10,1.23665298968628,0.74446703487333,0.971634090030506,0.126502578301783,0.0512180506307707,0.101413929225779
